id,age,anciennete,satisfaction,salaire,depart,promotions_recues,annees_depuis_derniere_promotion,jours_absence,niveau_etude,type_poste,type_contrat,departement
7826,32,24,0.74,39475,1,1,9,19,Bac,Manager,CDI,Finance
7827,54,8,0.42,64057,0,4,3,1,Doctorat,Technicien,CDI,Ventes
7828,52,7,0.3,67764,0,1,8,20,Licence,Commercial,CDI,Finance
7829,55,2,0.92,32844,1,2,1,3,Master,Commercial,CDI,Ventes
7830,28,17,0.48,69645,1,2,8,7,Licence,Directeur,CDD,Finance
7831,44,16,0.69,65003,1,2,7,9,Bac,Directeur,CDD,Ventes
7832,28,27,0.13,52630,0,0,5,16,Doctorat,Manager,CDD,IT
7833,46,14,0.47,47596,0,2,4,6,Bac,Directeur,CDI,IT
7834,24,18,0.84,48553,0,2,2,20,Doctorat,Technicien,CDI,RH
7835,59,21,0.45,63974,1,1,0,9,Bac,Directeur,CDI,RH
7836,41,5,0.64,57668,0,3,5,20,Bac,Directeur,CDI,Ventes
7837,55,6,0.29,43164,1,3,9,16,Bac,Manager,CDI,Production
7838,51,8,0.47,45025,1,2,4,15,Bac,Commercial,CDI,RH
7839,38,19,0.93,32839,1,3,7,24,Bac,Directeur,CDI,Finance
7840,31,10,0.61,66937,0,2,0,12,Bac,Commercial,CDI,IT
7841,56,1,0.91,35655,0,2,9,22,Doctorat,Technicien,CDD,RH
7842,41,21,0.91,28061,1,0,0,17,Licence,Commercial,CDI,RH
7843,39,4,0.95,61260,1,4,6,26,Master,Directeur,CDI,RH
7844,48,6,0.91,58664,1,3,7,4,Master,Commercial,CDI,Finance
7845,57,5,0.1,51206,1,2,9,7,Licence,Technicien,CDI,Finance
7846,44,21,0.94,45523,0,3,0,29,Doctorat,Directeur,CDI,RH
7847,53,9,0.22,49874,0,0,8,26,Doctorat,Technicien,CDI,Production
7848,31,19,0.14,34794,1,0,6,6,Master,Directeur,CDD,Production
7849,32,27,0.15,45639,0,2,6,29,Master,Manager,CDD,Finance
7850,59,22,0.41,63263,0,3,7,17,Bac,Technicien,CDI,Finance
7851,27,0,0.66,69961,0,3,7,22,Licence,Directeur,CDD,IT
7852,55,28,0.46,29125,0,3,0,5,Bac,Technicien,CDI,Production
7853,57,8,0.12,48265,1,0,3,27,Bac,Directeur,CDD,RH
7854,58,8,0.53,39736,0,1,8,12,Bac,Manager,CDD,Ventes
7855,38,21,0.5,61914,1,1,2,23,Licence,Commercial,CDD,IT
7856,33,1,0.78,42802,0,3,5,8,Licence,Commercial,CDI,IT
7857,42,15,0.35,42221,1,3,3,29,Licence,Manager,CDD,RH
7858,40,5,0.3,31849,1,4,0,22,Bac,Manager,CDI,RH
7859,24,12,0.33,50814,0,2,2,29,Doctorat,Commercial,CDI,Finance
7860,39,32,0.37,32616,0,0,2,7,Licence,Technicien,CDI,Production
7861,40,18,0.64,52564,0,4,2,11,Bac,Manager,CDD,Finance
7862,27,14,0.52,28715,0,3,5,9,Doctorat,Commercial,CDD,Production
7863,37,32,0.4,62411,1,1,8,6,Master,Commercial,CDI,Production
7864,29,9,0.44,28123,1,1,6,6,Bac,Commercial,CDD,Ventes
7865,39,0,0.43,46157,0,4,6,16,Master,Technicien,CDD,IT
7866,60,11,0.98,53497,1,1,0,4,Master,Technicien,CDI,Ventes
7867,33,28,0.31,30177,1,1,8,9,Licence,Manager,CDI,RH
7868,31,16,0.84,45887,0,2,3,20,Bac,Technicien,CDI,Ventes
7869,28,3,0.74,43109,0,3,7,19,Licence,Technicien,CDD,Ventes
7870,22,28,0.11,66429,1,4,0,14,Doctorat,Technicien,CDD,IT
7871,57,6,0.99,54428,0,0,7,12,Licence,Technicien,CDD,Ventes
7872,42,12,0.78,30124,0,0,8,13,Master,Manager,CDI,IT
7873,58,4,0.71,64022,1,3,4,16,Master,Technicien,CDD,IT
7874,45,5,0.46,30413,1,0,6,6,Bac,Manager,CDD,IT
7875,46,33,0.6,48771,0,1,9,23,Doctorat,Manager,CDI,IT
7876,28,6,0.33,34089,1,2,1,20,Master,Technicien,CDD,Ventes
7877,38,27,0.13,33833,1,4,0,3,Bac,Technicien,CDI,Finance
7878,50,9,0.85,43748,0,4,5,27,Bac,Manager,CDD,Finance
7879,51,3,0.91,49387,1,1,8,8,Licence,Manager,CDD,RH
7880,28,2,0.25,33753,0,3,0,18,Master,Manager,CDI,IT
7881,54,24,0.81,42138,0,2,9,13,Licence,Commercial,CDD,Finance
7882,28,22,0.77,67021,1,0,0,2,Master,Technicien,CDI,RH
7883,45,26,0.26,29702,1,4,3,28,Master,Commercial,CDD,Ventes
7884,32,13,0.48,62433,0,4,9,3,Doctorat,Commercial,CDI,RH
7885,30,31,0.48,49773,1,3,5,22,Licence,Technicien,CDI,Finance
7886,33,22,0.78,40425,1,2,8,1,Bac,Directeur,CDI,RH
7887,56,2,0.85,66575,0,0,1,7,Licence,Commercial,CDI,RH
7888,25,12,0.19,46495,1,4,4,1,Doctorat,Technicien,CDD,RH
7889,57,33,0.61,48098,1,4,6,3,Master,Commercial,CDI,Finance
7890,49,23,0.79,34983,1,0,3,1,Licence,Technicien,CDI,IT
7891,34,0,0.81,49494,0,2,5,29,Licence,Manager,CDD,Ventes
7892,44,11,0.23,39216,1,2,5,24,Doctorat,Commercial,CDI,IT
7893,40,7,0.57,30397,0,2,3,28,Master,Commercial,CDD,Production
7894,58,18,0.87,54770,1,4,3,3,Master,Commercial,CDI,IT
7895,60,8,0.39,66222,1,1,8,20,Bac,Technicien,CDI,Ventes
7896,45,27,0.48,44185,0,4,0,8,Master,Directeur,CDI,RH
7897,37,13,0.82,56201,1,3,4,1,Master,Manager,CDI,IT
7898,54,26,0.18,39101,1,3,8,19,Master,Directeur,CDD,Finance
7899,33,17,0.87,32502,1,4,8,21,Master,Commercial,CDI,Production
7900,55,5,0.38,28343,0,4,8,16,Master,Technicien,CDD,RH
7901,28,32,0.1,40939,0,0,1,0,Bac,Commercial,CDI,RH
7902,32,24,0.31,29544,0,2,6,22,Master,Commercial,CDD,RH
7903,52,12,0.18,43950,1,0,9,5,Licence,Directeur,CDD,IT
7904,50,22,0.18,31996,0,3,7,28,Licence,Commercial,CDD,Finance
7905,34,32,0.72,58545,1,3,0,15,Master,Technicien,CDI,Ventes
7906,52,20,0.29,51232,1,1,1,3,Licence,Manager,CDI,Production
7907,23,33,0.94,52614,0,2,0,4,Bac,Directeur,CDI,Finance
7908,60,16,0.56,58015,0,2,8,4,Licence,Technicien,CDD,IT
7909,36,9,0.51,65150,1,3,9,8,Bac,Commercial,CDD,Production
7910,32,22,0.49,68814,0,0,4,4,Bac,Manager,CDI,Finance
7911,55,1,0.72,32986,0,4,3,1,Doctorat,Manager,CDI,Ventes
7912,60,13,0.51,40949,1,2,7,6,Licence,Manager,CDI,Ventes
7913,25,1,0.22,47807,1,4,2,14,Licence,Technicien,CDI,RH
7914,32,18,0.89,37220,1,3,7,25,Master,Manager,CDI,RH
7915,50,15,0.49,28235,0,1,2,24,Master,Technicien,CDD,Ventes
7916,23,24,0.17,35993,1,3,5,22,Doctorat,Directeur,CDI,RH
7917,37,0,0.58,53544,0,4,3,7,Master,Technicien,CDI,RH
7918,60,1,0.68,42836,1,3,7,28,Licence,Commercial,CDI,Ventes
7919,34,26,0.35,33224,0,2,6,25,Bac,Technicien,CDI,Production
7920,58,1,0.82,45614,0,4,4,2,Doctorat,Technicien,CDI,Ventes
7921,38,29,0.7,61006,1,4,2,10,Bac,Commercial,CDI,RH
7922,42,9,0.69,54430,0,1,4,28,Master,Directeur,CDI,Production
7923,40,18,0.48,49308,0,2,3,24,Bac,Technicien,CDI,RH
7924,28,15,0.97,28051,0,0,7,22,Doctorat,Commercial,CDI,IT
7925,59,12,0.35,54731,1,1,4,9,Licence,Commercial,CDD,RH
7926,29,7,0.62,37572,0,2,9,3,Licence,Directeur,CDI,Finance
7927,34,30,0.38,29056,1,0,9,11,Doctorat,Directeur,CDI,Finance
7928,58,24,0.77,52597,1,4,4,25,Bac,Commercial,CDI,RH
7929,23,20,0.14,36498,0,1,1,12,Doctorat,Directeur,CDD,RH
7930,32,28,0.14,51993,0,4,8,6,Licence,Commercial,CDI,IT
7931,45,5,0.83,46993,1,4,5,18,Bac,Directeur,CDD,Production
7932,27,17,0.49,40485,1,4,0,26,Master,Commercial,CDI,Production
7933,47,26,0.41,31600,0,2,2,15,Licence,Manager,CDI,IT
7934,28,4,0.65,46349,1,0,3,9,Doctorat,Directeur,CDI,Ventes
7935,60,6,0.73,34532,1,2,9,29,Licence,Manager,CDI,RH
7936,40,9,0.28,64346,1,4,9,6,Master,Commercial,CDD,RH
7937,27,9,0.27,66329,0,1,1,2,Bac,Directeur,CDI,Finance
7938,50,27,0.96,63311,0,4,9,1,Doctorat,Directeur,CDI,Finance
7939,60,9,0.63,49468,1,0,3,0,Licence,Manager,CDI,Ventes
7940,23,19,0.45,67075,0,2,1,26,Licence,Manager,CDD,Production
7941,40,12,0.82,64382,0,0,5,21,Doctorat,Technicien,CDD,Production
7942,25,10,0.57,41139,1,2,9,15,Bac,Manager,CDD,Production
7943,27,18,0.32,65910,1,0,8,12,Master,Commercial,CDD,RH
7944,58,27,0.29,32806,0,0,0,29,Doctorat,Commercial,CDI,Finance
7945,49,3,0.46,57357,0,2,4,2,Licence,Manager,CDD,RH
7946,51,18,0.87,35611,0,2,8,25,Master,Manager,CDI,Ventes
7947,28,13,0.16,54904,0,2,6,27,Bac,Commercial,CDI,IT
7948,30,30,0.3,39206,0,3,5,26,Doctorat,Technicien,CDI,IT
7949,46,27,0.9,59950,0,0,6,13,Bac,Technicien,CDI,Production
7950,54,18,0.21,29707,0,3,8,17,Master,Directeur,CDD,Finance
7951,22,0,0.67,36493,1,3,2,10,Bac,Commercial,CDD,Ventes
7952,27,22,0.29,36509,0,4,7,18,Master,Directeur,CDI,RH
7953,39,27,0.65,50290,0,3,0,23,Licence,Technicien,CDD,Ventes
7954,31,3,0.44,47339,0,3,9,2,Master,Manager,CDD,Ventes
7955,49,17,0.19,47311,0,2,5,19,Doctorat,Technicien,CDD,Ventes
7956,32,24,0.62,30720,1,2,8,1,Master,Technicien,CDD,Finance
7957,54,17,0.71,63790,1,1,0,23,Master,Technicien,CDI,Ventes
7958,22,5,0.71,36868,1,0,4,5,Licence,Technicien,CDD,IT
7959,34,18,0.67,43749,0,3,7,24,Bac,Commercial,CDD,Production
7960,58,11,0.55,52792,0,3,9,29,Licence,Commercial,CDD,Ventes
7961,41,24,0.57,39892,1,0,5,23,Doctorat,Commercial,CDD,RH
7962,22,0,0.67,55472,1,2,5,28,Master,Technicien,CDD,IT
7963,24,4,0.72,50442,0,2,2,3,Licence,Directeur,CDI,Ventes
7964,39,0,0.69,51802,0,0,7,28,Doctorat,Manager,CDD,Finance
7965,35,7,0.63,40721,0,0,0,12,Bac,Directeur,CDI,Ventes
7966,52,17,0.24,32851,1,2,3,7,Licence,Commercial,CDD,Production
7967,48,8,0.29,63757,0,0,7,14,Master,Commercial,CDI,IT
7968,38,4,0.33,64598,1,2,5,0,Licence,Commercial,CDD,Production
7969,50,3,0.93,56232,1,0,8,26,Licence,Directeur,CDD,Production
7970,57,28,0.78,66171,1,2,0,24,Master,Commercial,CDI,Finance
7971,58,0,0.6,54082,0,1,1,15,Doctorat,Commercial,CDI,Ventes
7972,47,29,0.33,67618,0,2,0,20,Master,Technicien,CDI,Production
7973,38,0,0.2,53866,1,2,3,19,Bac,Commercial,CDD,IT
7974,43,2,0.91,29939,1,3,8,4,Licence,Commercial,CDD,Ventes
7975,46,21,0.9,59989,1,2,3,12,Doctorat,Directeur,CDD,Production
7976,23,7,0.2,51709,0,0,8,16,Bac,Manager,CDI,RH
7977,43,17,0.82,35715,0,4,5,1,Master,Commercial,CDI,RH
7978,26,24,0.5,36427,0,0,4,12,Doctorat,Manager,CDI,RH
7979,25,19,0.39,64963,1,3,9,1,Doctorat,Manager,CDI,Production
7980,57,30,0.77,30786,0,0,3,10,Master,Commercial,CDI,Finance
7981,27,29,0.65,42454,0,1,9,28,Doctorat,Technicien,CDD,Production
7982,42,15,0.8,29377,0,4,1,14,Bac,Commercial,CDI,IT
7983,34,1,0.17,63523,0,4,7,8,Doctorat,Directeur,CDD,RH
7984,58,16,0.39,58807,1,3,2,21,Bac,Commercial,CDI,Production
7985,46,9,0.39,46467,0,4,0,18,Doctorat,Technicien,CDI,RH
7986,47,6,0.4,65177,0,2,9,3,Licence,Commercial,CDI,IT
7987,60,8,0.55,40287,1,3,6,28,Doctorat,Directeur,CDD,Finance
7988,41,16,0.35,40838,1,1,7,16,Bac,Directeur,CDD,Finance
7989,54,8,0.5,60065,0,4,6,14,Licence,Manager,CDI,Finance
7990,35,8,0.43,67338,0,4,3,6,Master,Directeur,CDI,RH
7991,57,23,0.76,65380,1,3,7,22,Master,Manager,CDD,Production
7992,38,10,0.64,55276,1,4,9,12,Doctorat,Technicien,CDD,Ventes
7993,42,7,0.69,64872,0,4,3,7,Licence,Directeur,CDI,IT
7994,37,24,0.29,38522,0,1,4,0,Doctorat,Directeur,CDI,RH
7995,37,1,0.39,57132,0,1,7,8,Doctorat,Manager,CDI,IT
7996,41,9,0.12,68425,1,3,1,17,Licence,Directeur,CDD,RH
7997,50,23,0.2,33478,1,4,9,28,Master,Commercial,CDI,Finance
7998,49,15,0.34,56337,0,0,7,16,Licence,Manager,CDD,IT
7999,29,18,0.16,33025,0,3,4,16,Bac,Technicien,CDI,Ventes
8000,45,30,0.64,35764,1,1,4,7,Licence,Directeur,CDI,Finance
8001,24,10,1.0,30112,1,0,6,2,Master,Technicien,CDI,Finance
8002,46,5,0.19,31500,1,4,3,28,Licence,Technicien,CDD,Ventes
8003,40,5,0.84,57526,1,3,2,21,Bac,Commercial,CDI,Ventes
8004,54,31,0.21,59521,0,3,5,21,Licence,Manager,CDD,Finance
8005,23,12,0.7,66755,0,1,5,10,Doctorat,Manager,CDD,Ventes
8006,36,2,0.68,68392,1,2,9,1,Licence,Directeur,CDD,Finance
8007,43,16,0.91,56807,1,2,5,1,Licence,Technicien,CDD,Production
8008,31,2,0.2,37201,1,2,6,15,Master,Manager,CDD,RH
8009,39,33,0.38,46013,1,3,3,16,Doctorat,Directeur,CDI,Production
8010,43,11,0.18,39311,0,1,2,8,Doctorat,Commercial,CDI,RH
8011,48,23,0.47,58627,1,1,2,0,Doctorat,Technicien,CDD,RH
8012,34,5,0.92,42947,0,2,2,28,Licence,Commercial,CDI,Production
8013,54,10,0.8,37041,0,0,1,28,Bac,Directeur,CDD,RH
8014,26,26,0.75,34260,0,2,5,21,Master,Technicien,CDI,RH
8015,47,23,0.58,51306,0,3,0,11,Licence,Commercial,CDD,Finance
8016,34,17,0.9,51550,0,0,5,24,Master,Technicien,CDD,RH
8017,48,26,0.5,54615,1,1,7,5,Licence,Directeur,CDI,Ventes
8018,35,20,0.23,39427,0,4,5,10,Doctorat,Technicien,CDD,RH
8019,45,33,0.85,61246,1,0,1,5,Master,Commercial,CDI,IT
8020,24,32,0.35,62078,1,1,6,19,Doctorat,Manager,CDI,Finance
8021,51,17,0.15,40823,0,0,2,4,Licence,Directeur,CDI,Finance
8022,56,2,0.21,59213,1,2,8,12,Bac,Technicien,CDD,RH
8023,35,23,0.65,46527,1,0,7,0,Master,Technicien,CDD,IT
8024,33,0,0.65,61181,1,0,5,15,Doctorat,Technicien,CDI,IT
8025,49,5,0.33,55207,0,0,0,18,Licence,Technicien,CDD,Finance
8026,50,18,0.75,31936,0,3,1,10,Doctorat,Technicien,CDD,Production
8027,38,21,0.8,52571,0,3,7,21,Licence,Commercial,CDI,IT
8028,42,7,0.93,45778,1,2,5,1,Doctorat,Commercial,CDD,RH
8029,44,4,0.63,46674,1,4,0,0,Doctorat,Directeur,CDD,Ventes
8030,41,8,0.8,42374,1,3,8,12,Licence,Directeur,CDD,Production
8031,32,20,0.78,58592,1,4,7,16,Doctorat,Commercial,CDI,RH
8032,55,27,0.33,43317,0,3,1,13,Master,Manager,CDD,RH
8033,31,3,0.38,57181,0,1,9,16,Master,Commercial,CDD,Production
8034,31,23,0.53,39780,0,1,4,25,Licence,Manager,CDI,Ventes
8035,27,7,0.12,44523,1,0,2,9,Licence,Commercial,CDI,Production
8036,57,16,0.37,69211,1,4,0,27,Doctorat,Directeur,CDD,Finance
8037,45,33,0.53,36860,1,0,6,16,Licence,Directeur,CDD,RH
8038,33,19,0.2,48402,1,0,8,12,Doctorat,Technicien,CDI,Finance
8039,44,15,0.21,51276,0,3,6,5,Master,Manager,CDI,Finance
8040,48,9,0.52,35242,1,3,2,29,Bac,Manager,CDI,Finance
8041,58,33,0.76,55521,0,0,5,25,Bac,Manager,CDD,Ventes
8042,27,9,0.85,29052,0,3,2,3,Licence,Technicien,CDI,RH
8043,22,29,0.59,43400,1,1,3,3,Master,Manager,CDD,Finance
8044,27,29,0.53,47947,0,1,0,13,Licence,Technicien,CDI,Finance
8045,43,24,0.45,53699,0,4,1,3,Licence,Technicien,CDD,Finance
8046,45,6,0.27,62111,1,1,0,23,Master,Technicien,CDD,IT
8047,46,19,0.23,44953,0,0,9,22,Bac,Technicien,CDD,RH
8048,36,16,0.81,57394,1,2,1,4,Doctorat,Commercial,CDD,Finance
8049,47,2,0.52,44262,1,3,3,13,Master,Directeur,CDD,Ventes
8050,29,25,0.81,31916,0,0,5,14,Licence,Manager,CDD,IT
8051,45,9,0.73,37192,1,3,7,22,Bac,Directeur,CDI,IT
8052,59,33,0.27,63691,0,4,9,7,Master,Manager,CDD,Production
8053,27,13,0.56,65313,0,0,8,25,Doctorat,Directeur,CDI,Ventes
8054,56,7,0.5,64693,0,0,9,23,Doctorat,Technicien,CDI,Production
8055,22,26,0.48,51942,0,0,6,10,Bac,Directeur,CDI,IT
8056,57,9,0.59,31392,0,4,3,6,Doctorat,Technicien,CDI,Production
8057,33,14,0.98,47001,0,0,6,22,Master,Directeur,CDD,Production
8058,59,21,0.83,56696,1,3,0,12,Master,Technicien,CDI,Production
8059,32,30,0.91,50319,0,2,9,13,Bac,Directeur,CDI,Finance
8060,33,1,0.13,65123,0,0,5,8,Bac,Technicien,CDD,IT
8061,60,30,0.23,46311,1,4,0,26,Doctorat,Manager,CDD,Production
8062,28,13,0.18,55120,1,4,7,14,Licence,Commercial,CDI,Ventes
8063,32,9,0.34,66100,0,0,3,20,Licence,Technicien,CDI,Finance
8064,57,29,0.5,50642,1,4,7,7,Bac,Directeur,CDD,IT
8065,52,14,0.68,32547,0,1,7,1,Licence,Manager,CDI,IT
8066,54,13,0.55,57371,1,4,1,11,Licence,Technicien,CDD,RH
8067,34,30,0.91,67683,1,2,5,15,Master,Directeur,CDD,IT
8068,39,28,0.95,48103,1,1,9,28,Licence,Commercial,CDI,Production
8069,45,26,0.25,39865,0,3,3,7,Master,Commercial,CDI,RH
8070,30,20,0.87,37743,1,1,2,0,Licence,Directeur,CDI,IT
8071,52,8,0.53,62450,1,2,8,24,Bac,Technicien,CDI,Finance
8072,31,19,0.51,44768,0,1,9,16,Master,Manager,CDD,IT
8073,23,14,0.81,49092,0,0,8,29,Licence,Directeur,CDD,Finance
8074,59,23,0.18,63804,1,4,1,23,Doctorat,Commercial,CDD,IT
8075,36,15,0.89,38458,1,0,4,18,Doctorat,Directeur,CDD,IT
8076,24,10,0.7,51407,1,0,9,29,Doctorat,Directeur,CDD,Production
8077,52,7,0.89,32652,0,0,9,19,Bac,Manager,CDI,IT
8078,27,2,1.0,32445,0,1,6,28,Master,Manager,CDI,Production
8079,24,18,0.57,44773,1,3,8,26,Licence,Directeur,CDI,RH
8080,32,2,0.18,59096,0,4,7,12,Bac,Directeur,CDD,IT
8081,36,24,0.25,29142,1,1,9,25,Doctorat,Manager,CDI,Production
8082,49,10,0.39,50535,1,0,3,22,Master,Manager,CDD,Finance
8083,31,15,0.19,29730,0,2,2,14,Licence,Technicien,CDI,RH
8084,59,16,0.83,48769,0,2,0,25,Licence,Technicien,CDD,RH
8085,28,23,0.37,32123,0,0,0,12,Master,Technicien,CDI,Finance
8086,36,16,0.98,31230,0,3,8,2,Bac,Technicien,CDD,RH
8087,39,19,0.73,46898,1,4,3,15,Master,Directeur,CDI,Finance
8088,39,21,0.26,69067,1,1,7,8,Bac,Directeur,CDI,Ventes
8089,45,5,0.53,36968,0,3,3,18,Doctorat,Technicien,CDD,Production
8090,23,6,0.52,35992,1,2,5,7,Doctorat,Directeur,CDD,IT
8091,41,13,0.54,38125,0,0,3,7,Bac,Manager,CDD,RH
8092,55,10,0.58,50430,0,1,1,13,Master,Manager,CDD,Ventes
8093,47,11,0.13,36629,1,3,0,18,Bac,Technicien,CDD,Finance
8094,28,4,0.72,37226,0,3,7,12,Doctorat,Directeur,CDI,IT
8095,59,4,0.54,45220,1,3,5,2,Licence,Manager,CDD,Finance
8096,51,19,0.81,32702,0,1,0,25,Master,Directeur,CDI,Finance
8097,26,14,0.83,28641,1,4,4,4,Doctorat,Manager,CDD,Finance
8098,32,25,0.31,63942,0,1,2,7,Bac,Directeur,CDD,RH
8099,22,32,0.14,46192,1,0,1,5,Doctorat,Manager,CDD,Ventes
8100,55,29,0.73,31875,0,1,2,4,Licence,Manager,CDD,RH
8101,22,23,0.98,69602,0,3,1,20,Bac,Manager,CDI,IT
8102,40,22,0.5,36894,0,4,9,26,Master,Technicien,CDD,Ventes
8103,23,8,0.33,30848,1,4,1,11,Licence,Directeur,CDI,IT
8104,42,2,0.24,44077,0,0,0,5,Bac,Technicien,CDI,RH
8105,41,6,0.36,31612,0,0,2,7,Doctorat,Directeur,CDD,Production
8106,44,21,0.4,35062,0,2,2,21,Doctorat,Manager,CDI,Production
8107,42,13,0.48,63322,0,2,3,22,Master,Commercial,CDD,Ventes
8108,45,28,0.69,50704,0,2,2,24,Bac,Technicien,CDI,Production
8109,25,15,0.35,29462,1,1,7,6,Doctorat,Manager,CDI,Finance
8110,33,33,0.15,67579,1,4,3,13,Master,Technicien,CDI,Production
8111,43,9,0.44,56405,1,0,9,8,Licence,Commercial,CDI,Production
8112,41,6,0.87,39974,0,2,0,25,Master,Directeur,CDD,Finance
8113,39,24,0.55,61278,1,0,1,28,Licence,Directeur,CDI,Finance
8114,22,26,0.97,62924,0,2,6,16,Bac,Commercial,CDI,IT
8115,51,14,0.55,30919,1,1,5,18,Doctorat,Commercial,CDD,RH
8116,54,31,0.35,49575,1,1,8,5,Bac,Directeur,CDI,Ventes
8117,45,27,0.27,34632,1,3,5,18,Licence,Commercial,CDI,Finance
8118,35,8,0.73,36924,0,0,1,26,Bac,Manager,CDD,Ventes
8119,57,6,0.58,62005,0,3,7,29,Licence,Technicien,CDI,IT
8120,26,15,0.64,45864,0,1,8,17,Bac,Technicien,CDI,Production
8121,32,25,0.78,38657,1,1,4,20,Doctorat,Technicien,CDD,RH
8122,45,16,0.75,46394,0,0,5,0,Bac,Technicien,CDI,RH
8123,52,22,0.14,34897,0,3,3,4,Master,Technicien,CDD,Finance
8124,34,7,0.82,66397,1,3,1,12,Doctorat,Technicien,CDD,Production
8125,37,1,0.58,51874,1,3,4,10,Master,Directeur,CDD,RH
8126,45,30,0.45,57873,0,0,4,23,Master,Directeur,CDI,Ventes
8127,34,31,0.58,47119,1,0,0,8,Doctorat,Technicien,CDD,Production
8128,45,28,0.65,51670,0,0,4,9,Licence,Technicien,CDI,Finance
8129,47,2,0.23,38951,1,4,0,28,Master,Commercial,CDI,Ventes
8130,23,7,0.48,43768,0,1,2,21,Master,Commercial,CDD,RH
8131,37,1,0.4,28577,0,4,8,19,Master,Commercial,CDD,Ventes
8132,59,30,0.42,52463,1,4,3,18,Bac,Technicien,CDD,Production
8133,22,19,0.18,41369,1,1,8,23,Licence,Commercial,CDD,Ventes
8134,32,28,0.24,58836,0,2,5,27,Master,Technicien,CDD,Finance
8135,56,16,0.25,39688,1,2,0,1,Doctorat,Directeur,CDD,RH
8136,50,9,0.44,45202,0,2,2,7,Master,Manager,CDD,Ventes
8137,58,21,0.91,35188,1,0,2,22,Master,Directeur,CDI,Ventes
8138,38,5,0.29,42135,0,0,3,17,Bac,Technicien,CDD,IT
8139,60,33,0.47,62657,1,3,9,17,Licence,Technicien,CDD,Production
8140,49,30,0.38,28558,0,3,3,1,Master,Directeur,CDD,Finance
8141,50,11,0.81,54195,1,4,7,14,Master,Directeur,CDD,RH
8142,24,11,0.15,42443,0,3,2,16,Master,Commercial,CDI,Ventes
8143,31,15,0.28,60014,0,0,3,22,Bac,Commercial,CDD,IT
8144,35,24,0.29,51215,1,4,2,23,Bac,Manager,CDD,Production
8145,33,21,0.99,33949,1,3,6,22,Doctorat,Commercial,CDD,Finance
8146,51,26,0.61,68411,0,3,5,14,Master,Commercial,CDI,IT
8147,53,23,0.23,30902,0,2,0,19,Bac,Commercial,CDI,Production
8148,53,11,0.34,41762,1,0,9,26,Doctorat,Manager,CDD,RH
8149,53,17,0.25,48724,1,4,0,14,Doctorat,Commercial,CDD,Finance
8150,47,15,0.21,39308,0,1,5,27,Licence,Commercial,CDD,RH
8151,22,3,0.82,53259,0,3,2,24,Doctorat,Directeur,CDI,Production
8152,23,11,0.55,33895,0,0,8,12,Master,Directeur,CDI,Ventes
8153,38,32,0.67,68318,1,4,1,17,Licence,Commercial,CDI,Ventes
8154,51,21,0.4,50081,1,0,2,20,Licence,Directeur,CDD,Ventes
8155,60,17,0.6,64678,0,0,8,14,Licence,Technicien,CDD,RH
8156,28,32,0.33,52646,1,4,5,17,Bac,Directeur,CDD,RH
8157,48,26,0.38,50368,0,2,0,18,Bac,Manager,CDI,RH
8158,30,18,0.69,53838,0,2,1,17,Licence,Commercial,CDD,Ventes
8159,43,13,0.24,30155,1,3,6,23,Bac,Technicien,CDI,Production
8160,55,24,0.66,57903,1,2,5,14,Bac,Directeur,CDI,Ventes
8161,22,33,0.87,68724,1,3,0,9,Master,Technicien,CDD,Production
8162,30,23,0.21,57393,0,3,9,29,Doctorat,Technicien,CDD,Production
8163,41,22,0.91,46299,1,4,1,28,Master,Commercial,CDI,Production
8164,40,4,0.17,59247,1,0,5,21,Master,Technicien,CDI,Finance
8165,57,23,0.41,58101,1,1,5,20,Master,Manager,CDD,RH
8166,25,4,0.65,42213,0,1,5,20,Licence,Technicien,CDD,Production
8167,30,5,0.6,32351,0,2,8,15,Bac,Commercial,CDD,Production
8168,43,3,0.19,68236,0,4,1,8,Licence,Manager,CDI,Production
8169,39,9,0.82,41241,1,1,9,1,Master,Manager,CDD,RH
8170,33,0,0.98,51451,0,0,9,12,Doctorat,Manager,CDI,Finance
8171,60,20,0.26,50179,0,3,8,0,Master,Manager,CDD,RH
8172,30,2,0.91,54123,0,3,8,21,Bac,Technicien,CDD,Ventes
8173,27,30,0.6,32455,1,4,9,23,Doctorat,Directeur,CDD,RH
8174,40,26,0.94,68459,0,2,8,7,Doctorat,Directeur,CDI,RH
8175,28,16,0.26,45597,0,0,8,5,Bac,Directeur,CDD,IT
8176,37,22,0.81,37052,0,2,2,18,Bac,Directeur,CDD,IT
8177,26,12,0.15,69949,1,2,9,18,Master,Directeur,CDD,Finance
8178,37,26,0.89,63691,0,4,8,1,Bac,Commercial,CDD,RH
8179,22,19,0.71,45816,0,3,9,28,Doctorat,Directeur,CDD,IT
8180,58,12,0.43,28340,0,2,8,17,Bac,Commercial,CDD,RH
8181,60,23,0.27,42206,1,2,2,17,Master,Directeur,CDI,Production
8182,40,2,0.83,59518,1,0,3,22,Licence,Directeur,CDI,IT
8183,58,9,0.64,29198,0,3,3,14,Licence,Manager,CDD,IT
8184,38,0,0.42,65064,0,2,3,25,Master,Technicien,CDD,IT
8185,47,12,0.5,41030,0,1,6,24,Doctorat,Manager,CDI,RH
8186,43,13,0.84,48577,1,1,4,25,Licence,Directeur,CDD,Production
